Timestamp,Timestamp (ISO 8601),X,Y,Page
1763286267.195606,2025-11-16T15:14:27.195606,182,658,driving_page_1
1763286267.242670,2025-11-16T15:14:27.242669,181,682,driving_page_1
1763286267.289863,2025-11-16T15:14:27.289863,200,673,driving_page_1
1763286267.336877,2025-11-16T15:14:27.336876,112,668,driving_page_1
1763286267.384856,2025-11-16T15:14:27.384855,123,795,driving_page_1
1763286268.234029,2025-11-16T15:14:28.234028,95,491,index_page_1
1763286268.280827,2025-11-16T15:14:28.280827,92,200,index_page_1
1763286268.326769,2025-11-16T15:14:28.326769,245,408,index_page_1
1763286268.388870,2025-11-16T15:14:28.388869,346,598,index_page_1
1763286268.437876,2025-11-16T15:14:28.437875,330,125,index_page_1
1763286268.482487,2025-11-16T15:14:28.482486,321,138,index_page_1
1763286268.542492,2025-11-16T15:14:28.542492,629,477,index_page_1
1763286268.576044,2025-11-16T15:14:28.576043,437,347,index_page_1
1763286268.627059,2025-11-16T15:14:28.627059,434,668,index_page_1
1763286268.697964,2025-11-16T15:14:28.697964,586,271,index_page_1
1763286268.749516,2025-11-16T15:14:28.749515,533,240,index_page_1
1763286268.789291,2025-11-16T15:14:28.789291,573,279,index_page_1
1763286268.838742,2025-11-16T15:14:28.838742,773,137,index_page_1
1763286268.885167,2025-11-16T15:14:28.885167,711,50,index_page_1
1763286268.931751,2025-11-16T15:14:28.931751,1006,0,index_page_1
1763286268.979217,2025-11-16T15:14:28.979217,1120,232,index_page_1
1763286269.026804,2025-11-16T15:14:29.026804,960,272,index_page_1
1763286269.074375,2025-11-16T15:14:29.074375,886,237,index_page_1
1763286269.121178,2025-11-16T15:14:29.121178,1166,307,index_page_1
1763286269.168062,2025-11-16T15:14:29.168062,1014,323,index_page_1
1763286269.215147,2025-11-16T15:14:29.215146,242,232,index_page_1
1763286269.309848,2025-11-16T15:14:29.309848,311,452,index_page_1
1763286269.357304,2025-11-16T15:14:29.357303,233,431,index_page_1
1763286269.405278,2025-11-16T15:14:29.405277,219,616,index_page_1
1763286269.497871,2025-11-16T15:14:29.497871,344,756,index_page_1
1763286269.546040,2025-11-16T15:14:29.546040,372,655,index_page_1
1763286269.590863,2025-11-16T15:14:29.590863,323,695,index_page_1
1763286269.643953,2025-11-16T15:14:29.643953,317,745,index_page_1
1763286269.685201,2025-11-16T15:14:29.685200,454,711,index_page_1
1763286269.732455,2025-11-16T15:14:29.732454,333,920,index_page_1
1763286269.778164,2025-11-16T15:14:29.778164,171,513,index_page_1
1763286269.825465,2025-11-16T15:14:29.825465,121,477,index_page_1
1763286269.871943,2025-11-16T15:14:29.871943,127,442,index_page_1
1763286269.919993,2025-11-16T15:14:29.919993,345,613,index_page_1
1763286269.965560,2025-11-16T15:14:29.965560,237,565,index_page_1
1763286270.012126,2025-11-16T15:14:30.012126,208,747,index_page_1
1763286270.089050,2025-11-16T15:14:30.089049,408,709,index_page_1
1763286270.135174,2025-11-16T15:14:30.135174,304,642,index_page_1
1763286270.180155,2025-11-16T15:14:30.180155,311,689,index_page_1
1763286270.228149,2025-11-16T15:14:30.228149,322,827,index_page_1
1763286270.273845,2025-11-16T15:14:30.273844,261,867,index_page_1
