Timestamp,Timestamp (ISO 8601),X,Y,Page
1763282138.732142,2025-11-16T14:05:38.732141,343,1037,consent_page_0
1763282138.793951,2025-11-16T14:05:38.793950,434,1070,consent_page_0
1763282138.840222,2025-11-16T14:05:38.840221,488,768,consent_page_0
1763282138.886435,2025-11-16T14:05:38.886434,490,903,consent_page_0
1763282138.933332,2025-11-16T14:05:38.933331,639,909,consent_page_0
1763282138.980621,2025-11-16T14:05:38.980621,620,1080,consent_page_0
1763282139.028307,2025-11-16T14:05:39.028307,615,1038,consent_page_0
1763282139.075104,2025-11-16T14:05:39.075103,651,1042,consent_page_0
1763282139.122276,2025-11-16T14:05:39.122276,702,970,consent_page_0
1763282139.169417,2025-11-16T14:05:39.169416,712,894,consent_page_0
1763282139.215354,2025-11-16T14:05:39.215353,743,862,consent_page_0
1763282139.295372,2025-11-16T14:05:39.295371,1003,657,consent_page_0
1763282139.342401,2025-11-16T14:05:39.342400,955,688,consent_page_0
1763282139.390352,2025-11-16T14:05:39.390352,940,667,consent_page_0
1763282139.433693,2025-11-16T14:05:39.433692,963,541,consent_page_0
1763282139.481098,2025-11-16T14:05:39.481097,840,569,consent_page_0
1763282139.527260,2025-11-16T14:05:39.527260,951,448,consent_page_0
1763282139.589476,2025-11-16T14:05:39.589476,745,654,consent_page_0
1763282139.634573,2025-11-16T14:05:39.634573,872,611,consent_page_0
1763282139.679411,2025-11-16T14:05:39.679411,883,605,consent_page_0
1763282139.727270,2025-11-16T14:05:39.727269,730,743,consent_page_0
1763282139.773674,2025-11-16T14:05:39.773674,805,604,consent_page_0
1763282139.821506,2025-11-16T14:05:39.821505,828,594,consent_page_0
1763282139.869070,2025-11-16T14:05:39.869069,863,704,consent_page_0
1763282139.914370,2025-11-16T14:05:39.914370,787,1014,consent_page_0
1763282139.974914,2025-11-16T14:05:39.974914,788,972,consent_page_0
1763282140.024316,2025-11-16T14:05:40.024316,773,1080,consent_page_0
1763282140.087990,2025-11-16T14:05:40.087989,799,1025,consent_page_0
1763282140.133147,2025-11-16T14:05:40.133146,385,720,consent_page_0
1763282140.211577,2025-11-16T14:05:40.211577,333,590,consent_page_0
1763282140.258107,2025-11-16T14:05:40.258106,399,553,consent_page_0
1763282140.288478,2025-11-16T14:05:40.288478,258,560,consent_page_0
1763282140.334018,2025-11-16T14:05:40.334017,311,471,consent_page_0
1763282140.380732,2025-11-16T14:05:40.380732,333,489,consent_page_0
1763282140.428349,2025-11-16T14:05:40.428349,273,518,consent_page_0
1763282140.489486,2025-11-16T14:05:40.489485,663,823,consent_page_0
1763282140.544468,2025-11-16T14:05:40.544468,705,692,consent_page_0
1763282140.581630,2025-11-16T14:05:40.581630,740,693,consent_page_0
1763282140.628645,2025-11-16T14:05:40.628645,1035,1034,consent_page_0
1763282140.690801,2025-11-16T14:05:40.690801,1064,1026,consent_page_0
1763282140.738145,2025-11-16T14:05:40.738144,1172,986,consent_page_0
1763282140.785771,2025-11-16T14:05:40.785771,1107,1051,consent_page_0
1763282140.831483,2025-11-16T14:05:40.831483,1123,1080,consent_page_0
1763282140.878879,2025-11-16T14:05:40.878879,1075,1072,consent_page_0
1763282140.926328,2025-11-16T14:05:40.926327,892,1042,consent_page_0
1763282140.973509,2025-11-16T14:05:40.973509,973,1009,consent_page_0
1763282141.020669,2025-11-16T14:05:41.020669,959,1015,consent_page_0
1763282141.066304,2025-11-16T14:05:41.066304,930,1080,consent_page_0
1763282141.113643,2025-11-16T14:05:41.113643,956,964,consent_page_0
1763282141.160976,2025-11-16T14:05:41.160976,830,1038,consent_page_0
1763282141.206650,2025-11-16T14:05:41.206650,1149,952,consent_page_0
1763282141.251633,2025-11-16T14:05:41.251633,1048,910,consent_page_0
1763282141.285632,2025-11-16T14:05:41.285631,1022,924,consent_page_0
1763282141.332897,2025-11-16T14:05:41.332897,1086,888,consent_page_0
1763282141.376091,2025-11-16T14:05:41.376091,991,875,consent_page_0
1763282141.441751,2025-11-16T14:05:41.441751,985,872,consent_page_0
1763282141.488623,2025-11-16T14:05:41.488622,1010,1035,consent_page_0
1763282141.535665,2025-11-16T14:05:41.535664,1026,986,consent_page_0
1763282141.582051,2025-11-16T14:05:41.582051,1056,939,consent_page_0
1763282141.629000,2025-11-16T14:05:41.629000,968,950,consent_page_0
1763282141.677418,2025-11-16T14:05:41.677418,979,962,consent_page_0
1763282141.725934,2025-11-16T14:05:41.725934,745,563,consent_page_0
1763282141.803965,2025-11-16T14:05:41.803965,788,523,consent_page_0
1763282141.868545,2025-11-16T14:05:41.868544,750,487,consent_page_0
1763282141.929689,2025-11-16T14:05:41.929688,800,536,consent_page_0
1763282141.976107,2025-11-16T14:05:41.976107,733,496,consent_page_0
1763282142.022889,2025-11-16T14:05:42.022888,705,544,consent_page_0
1763282142.069143,2025-11-16T14:05:42.069143,728,514,consent_page_0
1763282142.115047,2025-11-16T14:05:42.115046,686,519,consent_page_0
1763282142.162852,2025-11-16T14:05:42.162851,694,570,consent_page_0
1763282142.212229,2025-11-16T14:05:42.212228,696,548,consent_decision_0
1763282142.258686,2025-11-16T14:05:42.258686,664,617,consent_decision_0
1763282142.308623,2025-11-16T14:05:42.308623,763,538,consent_decision_0
1763282142.383755,2025-11-16T14:05:42.383755,683,611,consent_decision_0
1763282142.430747,2025-11-16T14:05:42.430746,640,512,consent_decision_0
1763282142.492692,2025-11-16T14:05:42.492692,666,528,demographics_page_0
1763282142.536715,2025-11-16T14:05:42.536715,633,524,demographics_page_0
1763282142.614741,2025-11-16T14:05:42.614741,594,588,demographics_page_0
1763282142.662991,2025-11-16T14:05:42.662991,564,552,demographics_page_0
1763282142.709026,2025-11-16T14:05:42.709026,622,711,demographics_page_0
1763282142.759631,2025-11-16T14:05:42.759631,630,722,demographics_page_0
1763282142.786740,2025-11-16T14:05:42.786739,646,715,demographics_page_0
1763282142.832261,2025-11-16T14:05:42.832261,838,1080,demographics_page_0
1763282142.879706,2025-11-16T14:05:42.879705,817,468,demographics_page_0
1763282142.939554,2025-11-16T14:05:42.939554,799,519,demographics_page_0
1763282142.985831,2025-11-16T14:05:42.985830,810,516,demographics_page_0
1763282143.034244,2025-11-16T14:05:43.034243,825,598,demographics_page_0
1763282143.082873,2025-11-16T14:05:43.082873,845,554,demographics_page_0
1763282143.129888,2025-11-16T14:05:43.129888,864,637,demographics_page_0
1763282143.183622,2025-11-16T14:05:43.183621,878,633,demographics_page_0
1763282143.239579,2025-11-16T14:05:43.239579,790,575,demographics_page_0
1763282143.286631,2025-11-16T14:05:43.286631,802,631,demographics_page_0
1763282143.331666,2025-11-16T14:05:43.331666,770,589,demographics_page_0
1763282143.380634,2025-11-16T14:05:43.380634,804,628,demographics_page_0
1763282143.427794,2025-11-16T14:05:43.427794,789,614,demographics_page_0
1763282143.473646,2025-11-16T14:05:43.473646,826,617,demographics_page_0
1763282143.521656,2025-11-16T14:05:43.521655,793,534,demographics_page_0
1763282143.595721,2025-11-16T14:05:43.595721,827,712,demographics_page_0
1763282143.690197,2025-11-16T14:05:43.690197,849,681,demographics_page_0
1763282143.736888,2025-11-16T14:05:43.736887,827,621,demographics_page_0
1763282143.783605,2025-11-16T14:05:43.783604,842,660,demographics_page_0
1763282143.848421,2025-11-16T14:05:43.848421,778,544,demographics_page_0
1763282143.876017,2025-11-16T14:05:43.876016,809,491,demographics_page_0
1763282143.923564,2025-11-16T14:05:43.923564,899,540,demographics_page_0
1763282143.970618,2025-11-16T14:05:43.970617,807,509,demographics_page_0
1763282144.419745,2025-11-16T14:05:44.419745,789,978,demographics_page_0
1763282144.482832,2025-11-16T14:05:44.482832,711,447,demographics_page_0
1763282144.527444,2025-11-16T14:05:44.527444,786,507,demographics_page_0
1763282144.574266,2025-11-16T14:05:44.574266,793,502,demographics_page_0
1763282144.620637,2025-11-16T14:05:44.620636,727,413,demographics_page_0
1763282144.666623,2025-11-16T14:05:44.666623,805,397,demographics_page_0
1763282144.713907,2025-11-16T14:05:44.713906,752,546,demographics_page_0
1763282144.777107,2025-11-16T14:05:44.777106,750,483,demographics_page_0
1763282144.822749,2025-11-16T14:05:44.822748,676,534,demographics_page_0
1763282144.871471,2025-11-16T14:05:44.871471,745,548,demographics_page_0
1763282144.916953,2025-11-16T14:05:44.916952,731,342,demographics_page_0
1763282144.964171,2025-11-16T14:05:44.964171,778,418,demographics_page_0
1763282145.009241,2025-11-16T14:05:45.009241,725,394,demographics_page_0
1763282145.072319,2025-11-16T14:05:45.072318,855,513,demographics_page_0
1763282145.133800,2025-11-16T14:05:45.133800,769,453,demographics_page_0
1763282145.210618,2025-11-16T14:05:45.210618,839,494,demographics_page_0
1763282145.288404,2025-11-16T14:05:45.288404,817,530,demographics_page_0
1763282145.337195,2025-11-16T14:05:45.337194,857,487,demographics_page_0
1763282145.383587,2025-11-16T14:05:45.383586,848,502,demographics_page_0
1763282145.429893,2025-11-16T14:05:45.429893,809,599,demographics_page_0
1763282145.477537,2025-11-16T14:05:45.477536,756,585,demographics_page_0
1763282145.524350,2025-11-16T14:05:45.524350,886,537,demographics_page_0
1763282145.570840,2025-11-16T14:05:45.570839,895,566,demographics_page_0
1763282145.618579,2025-11-16T14:05:45.618578,821,528,demographics_page_0
1763282145.664496,2025-11-16T14:05:45.664496,812,529,demographics_page_0
1763282145.711607,2025-11-16T14:05:45.711606,851,515,demographics_page_0
1763282145.759693,2025-11-16T14:05:45.759692,872,637,demographics_page_0
1763282145.822595,2025-11-16T14:05:45.822595,862,617,demographics_page_0
1763282145.867704,2025-11-16T14:05:45.867703,848,674,demographics_page_0
1763282145.913743,2025-11-16T14:05:45.913742,850,574,demographics_page_0
1763282145.992633,2025-11-16T14:05:45.992633,968,705,demographics_page_0
1763282146.039458,2025-11-16T14:05:46.039458,966,704,demographics_page_0
1763282146.087431,2025-11-16T14:05:46.087430,962,707,demographics_page_0
