timestamp,datetimestamp,x_axis,y_axis
1749622030900,2025-06-11T06:07:10.900Z,48.0608524,1050.2343667999999
1749622030925,2025-06-11T06:07:10.925Z,50.737929199999996,1050.6627982
1749622030943,2025-06-11T06:07:10.943Z,52.5718072,1051.1046768
1749622030953,2025-06-11T06:07:10.953Z,53.9391964,1051.4175158
1749622030969,2025-06-11T06:07:10.969Z,53.5280262,1051.3157228
1749622030983,2025-06-11T06:07:10.983Z,51.983485800000004,1051.1702486
1749622030999,2025-06-11T06:07:10.999Z,49.932792600000006,1050.6853028
1749622031015,2025-06-11T06:07:11.015Z,48.1684876,1050.3309912
1749622031033,2025-06-11T06:07:11.033Z,46.100675599999995,1050.2359322
1749622031043,2025-06-11T06:07:11.043Z,45.2934216,1049.7643612
1749622031075,2025-06-11T06:07:11.075Z,46.280791199999996,1051.4494054000002
1749622031093,2025-06-11T06:07:11.093Z,47.4201828,1052.908731
1749622031105,2025-06-11T06:07:11.105Z,48.3836884,1052.3456854
1749622031121,2025-06-11T06:07:11.121Z,48.969968400000006,1051.2972928
1749622031136,2025-06-11T06:07:11.136Z,49.5159648,1050.8796642
1749622031153,2025-06-11T06:07:11.153Z,49.1392278,1048.9947515999997
1749622031168,2025-06-11T06:07:11.168Z,49.1603548,1047.236688
1749622031184,2025-06-11T06:07:11.184Z,49.674949,1047.8233341999999
1749622031200,2025-06-11T06:07:11.200Z,51.2836526,1049.124702
1749622031229,2025-06-11T06:07:11.229Z,53.996503,1050.8465194
1749622031238,2025-06-11T06:07:11.238Z,56.504981799999996,1052.164707
1749622031258,2025-06-11T06:07:11.258Z,59.232125399999994,1053.0618902
1749622031288,2025-06-11T06:07:11.288Z,61.3467168,1052.0201646
1749622031298,2025-06-11T06:07:11.298Z,70.25466,1050.9609819999998
1749622031330,2025-06-11T06:07:11.330Z,94.53537220000001,1051.3196937999996
1749622031344,2025-06-11T06:07:11.344Z,116.78831559999999,1051.267637
1749622031379,2025-06-11T06:07:11.379Z,154.2081986,1052.6587394
1749622031393,2025-06-11T06:07:11.393Z,199.3161406,1057.1823238000002
1749622031423,2025-06-11T06:07:11.423Z,238.11226059999998,1061.5377065999996
1749622031436,2025-06-11T06:07:11.436Z,260.73553780000003,1064.1869738
1749622031452,2025-06-11T06:07:11.452Z,282.2597854,1066.1478057999998
1749622031468,2025-06-11T06:07:11.468Z,286.5649194,1067.8024204
1749622031484,2025-06-11T06:07:11.484Z,282.1838404,1067.2544002
1749622031500,2025-06-11T06:07:11.500Z,276.3015694,1066.3365325999998
1749622031526,2025-06-11T06:07:11.526Z,270.0390038,1065.2689286
1749622031540,2025-06-11T06:07:11.540Z,266.60253120000004,1065.8413526
1749622031555,2025-06-11T06:07:11.555Z,265.88321559999997,1066.1968021999999
1749622031569,2025-06-11T06:07:11.569Z,267.5440078,1067.1003232
1749622031584,2025-06-11T06:07:11.584Z,270.3628238,1068.4683288
1749622031599,2025-06-11T06:07:11.599Z,273.919355,1069.0718974
1749622031614,2025-06-11T06:07:11.614Z,277.3387262,1068.9459364
1749622031629,2025-06-11T06:07:11.629Z,279.3702108,1067.8373682000001
1749622031645,2025-06-11T06:07:11.645Z,281.11749119999996,1066.5026068
1749622031677,2025-06-11T06:07:11.677Z,300.97420780000004,1063.3850609999997
1749622031692,2025-06-11T06:07:11.692Z,328.65536899999995,1061.5279114
1749622031706,2025-06-11T06:07:11.706Z,367.2161494,1058.8803524
1749622031721,2025-06-11T06:07:11.721Z,409.72324280000004,1056.8913029999999
1749622031736,2025-06-11T06:07:11.736Z,453.58325700000006,1055.7723534000002
1749622031752,2025-06-11T06:07:11.752Z,483.441478,1056.7007041999998
1749622031768,2025-06-11T06:07:11.768Z,508.575666,1058.1067286
1749622031784,2025-06-11T06:07:11.784Z,524.6345596,1060.9041492000001
1749622031800,2025-06-11T06:07:11.800Z,553.1856716,1064.3946286
1749622031826,2025-06-11T06:07:11.826Z,583.1230831999999,1067.2200618
1749622031839,2025-06-11T06:07:11.839Z,608.0996616,1068.9677948
1749622031853,2025-06-11T06:07:11.853Z,629.3942444,1069.5107282000001
1749622031868,2025-06-11T06:07:11.868Z,649.205777,1069.6207313999998
1749622031884,2025-06-11T06:07:11.884Z,654.9141644,1069.9238280000002
1749622031899,2025-06-11T06:07:11.899Z,656.6689504,1069.9136884
1749622031914,2025-06-11T06:07:11.914Z,653.751161,1069.871011
1749622031928,2025-06-11T06:07:11.928Z,650.3782672,1069.8997872
1749622031948,2025-06-11T06:07:11.948Z,646.9869986,1070.2467848
1749622031979,2025-06-11T06:07:11.979Z,640.9985832,1069.4750286
1749622031993,2025-06-11T06:07:11.993Z,637.9846666,1068.9577874
1749622032008,2025-06-11T06:07:12.008Z,641.2218730000001,1067.2719458
1749622032021,2025-06-11T06:07:12.021Z,644.6960312000001,1065.982058
1749622032036,2025-06-11T06:07:12.036Z,651.164158,1065.3804876
1749622032052,2025-06-11T06:07:12.052Z,660.1127604,1065.2436308000001
1749622032068,2025-06-11T06:07:12.068Z,668.5498187999999,1065.5859422
1749622032084,2025-06-11T06:07:12.084Z,676.7703526,1067.8644814000002
1749622032100,2025-06-11T06:07:12.100Z,684.9307593999999,1069.5800718
1749622032125,2025-06-11T06:07:12.125Z,691.6393823999999,1069.954848
1749622032139,2025-06-11T06:07:12.139Z,699.0930068,1067.2070584
1749622032153,2025-06-11T06:07:12.153Z,705.7872746,1063.7548562
1749622032173,2025-06-11T06:07:12.173Z,714.2865264,1061.1477206
1749622032189,2025-06-11T06:07:12.189Z,721.887562,1058.3974616
1749622032198,2025-06-11T06:07:12.198Z,736.936946,1058.2663773999998
1749622032214,2025-06-11T06:07:12.214Z,774.5696065999999,1060.8344097999998
1749622032230,2025-06-11T06:07:12.230Z,808.0698447999999,1063.4511215999999
1749622032243,2025-06-11T06:07:12.243Z,845.1246112000001,1065.4654266
1749622032275,2025-06-11T06:07:12.275Z,888.476351,1067.9466072
1749622032290,2025-06-11T06:07:12.290Z,923.7689797999999,1068.5097922
1749622032308,2025-06-11T06:07:12.308Z,937.2897677999999,1069.4446808
1749622032321,2025-06-11T06:07:12.321Z,953.8569975999999,1069.35223
1749622032336,2025-06-11T06:07:12.336Z,964.5761405999999,1068.203489
1749622032351,2025-06-11T06:07:12.351Z,970.4572018000001,1067.1985638
1749622032367,2025-06-11T06:07:12.367Z,973.9612978000001,1066.2036948
1749622032382,2025-06-11T06:07:12.382Z,974.5323700000001,1065.0055278
1749622032398,2025-06-11T06:07:12.398Z,975.5241594000001,1064.9381692000002
1749622032429,2025-06-11T06:07:12.429Z,972.7943474,1063.5289096000001
1749622032439,2025-06-11T06:07:12.439Z,968.2262528000001,1060.7908278
1749622032459,2025-06-11T06:07:12.459Z,968.4859034000001,1058.4619784000001
1749622032472,2025-06-11T06:07:12.472Z,971.7023822000001,1056.968155
1749622032483,2025-06-11T06:07:12.483Z,983.2954183999998,1055.9373474
1749622032503,2025-06-11T06:07:12.503Z,1004.8409306,1058.4366216000003
1749622032525,2025-06-11T06:07:12.525Z,1031.7066704,1061.3506672
1749622032541,2025-06-11T06:07:12.541Z,1057.5750428,1063.2020396
1749622032556,2025-06-11T06:07:12.556Z,1086.1276504,1064.1525982
1749622032579,2025-06-11T06:07:12.579Z,1122.2760217999999,1064.8833974000001
1749622032592,2025-06-11T06:07:12.592Z,1151.4313724,1063.709243
1749622032605,2025-06-11T06:07:12.605Z,1177.7149672,1062.3088226
1749622032624,2025-06-11T06:07:12.624Z,1202.2372988,1061.9675862
1749622032638,2025-06-11T06:07:12.638Z,1220.5851358000002,1061.8478836
1749622032649,2025-06-11T06:07:12.649Z,1222.2285049999998,1061.9699742
1749622032666,2025-06-11T06:07:12.666Z,1223.577317,1062.4841912
1749622032696,2025-06-11T06:07:12.696Z,1224.140879,1064.1662562
1749622032744,2025-06-11T06:07:12.744Z,1224.1203414,1067.0113666000002
1749622032760,2025-06-11T06:07:12.760Z,1224.4053252,1067.0682144000002
1749622032775,2025-06-11T06:07:12.775Z,1223.8377868,1065.813485
